1ZKY,0.82352
1ZTZ,0.97755
1ZY1,0.99753
2A1W,0.64968
2A6J,0.7789
2A77,0.70325
2AA1,0.87407
2ACL,0.70708
2AI0,0.63182
2ANC,0.96337
2AW6,0.9999
2AXZ,0.9188
2B05,0.99457
2B1V,0.95766
2B1Z,0.97746
2B23,0.69779
2B2T,0.9428
2B2U,0.93663
2B2V,0.94831
2B7H,0.89229
2BG9,0.91076
2BGR,0.99676
2BJM,0.87778
2BKY,0.86615
2BR2,0.76746
2BSK,0.63194
2BTP,0.99944
2BTQ,0.95733
2BUM,0.66347
2BUQ,0.66581
2BUR,0.6655
2BUT,0.66466
2BUU,0.66568
2BUV,0.66501
2BUW,0.66471
2BUX,0.66386
2BUY,0.66564
2BUZ,0.66589
2BV0,0.66562
2BV8,0.81948
2BW3,0.90729
2C37,0.76855
2C38,0.77186
2C39,0.73471
2C63,0.99578
2C74,0.99972
2C7J,0.81536
2C7K,0.82192
2C7L,0.80582
2D1P,0.63778
2D2M,0.85957
2D2N,0.85735
2D5X,0.88691
2D5Z,0.88341
2D60,0.87681
2DBL,0.79053
2DE5,0.84968
2DE6,0.85064
2DE7,0.84784
2DHB,0.86691
2DN1,0.89259
2DN2,0.87679
2DN3,0.8889
2DXM,0.87165
2EGG,0.97526
2EPH,0.95701
2F16,0.62137
2F93,0.67225
2F95,0.6641
2F9I,0.61706
2F9Y,0.72197
2FAI,0.616
2FAK,0.62126
2FHG,0.75083
2FHH,0.75156
2FIV,1.0
2FLK,0.79665
2FMH,0.69738
2FMI,0.75776
2G01,0.97244
2G2I,0.98015
2G44,0.97925
2G5L,0.67126
2G5O,0.76987
2G75,0.8105
2GIA,0.78718
2GID,0.74339
2GJX,0.95915
2GJZ,0.70202
2GPL,0.62214
2GPO,0.82396
2GPV,0.62993
2GRL,0.99648
2GRM,0.99949
2GSG,0.7944
2H35,0.77894
2H4C,0.92522
2H6J,0.71597
2H8D,0.87711
2H8F,0.8811
2HBC,0.88665
2HBD,0.88464
2HBE,0.88735
2HBF,0.8858
2HBS,0.88345
2HC4,0.70491
2HCD,0.68662
2HCO,0.88608
2HHB,0.87578
2HHD,0.87624
2HHE,0.87586
2HIO,0.63501
2HWN,0.60438
2HY5,0.74255
2HYB,0.66042
2I3H,0.89442
2IGF,0.65416
2IO4,0.83537
2IXP,0.97679
2J30,0.86763
2J32,0.88378
2J33,0.84707
2JF9,0.66415
2JFA,0.74376
2M6Z,0.79639
2MHB,0.87315
2MIN,0.70661
2MIP,0.98686
2NP0,0.63587
2NPH,0.99387
2NPS,0.70011
2NV7,0.63642
2O4J,0.61775
2O4R,0.69224
2O97,0.9342
2OBH,0.78776
2OF5,0.70263
2OGX,0.83277
2OPZ,0.99271
2OT0,0.98684
2OVH,0.63949
2OVM,0.80429
2P15,0.63001
2P1T,0.82121
2P1U,0.79542
2P1V,0.81746
2P80,0.60926
2PC4,0.95706
2PCD,0.63131
2PEG,0.87977
2PGH,0.87489
2PJW,0.65739
2PNZ,0.7951
2PO0,0.79508
2PO2,0.79455
2Q6J,0.6193
2QA6,0.63701
2QA8,0.69061
2QA9,0.95668
2QAB,0.64135
2QAG,0.80654
2QFC,0.99725
2QGT,0.60303
2QGW,0.62578
2QH6,0.63113
2QMB,0.89425
2QSE,0.62
2QSP,0.8815
2QSS,0.87668
2QU0,0.89744
2QXM,0.6716
2QZO,0.89114
2R1H,0.90544
2R3Y,0.98118
2R40,0.7719
2R80,0.88952
2RAO,0.86136
2RDD,0.66663
2RFI,0.65927
2RI4,0.85703
2SIV,0.76687
2UUL,0.83338
2UUM,0.83245
2UUN,0.83003
2V4D,0.67626
2V8A,0.91329
2VJH,0.79569
2VJR,0.82975
2VJT,0.90341
2VML,0.81968
2VRP,0.82218
2VYN,0.97008
2VYV,0.9694
2W6V,0.87243
2W72,0.86786
2W73,0.67172
2WNR,0.7764
2X72,0.74265
2XDQ,0.73865
2XQL,0.63266
2XSZ,0.92711
2YFW,0.61354
2YM9,0.63834
2YMS,0.79712
2YQ6,0.6147
2YQ7,0.75372
2YRS,0.87695
2Z2P,0.99977
2Z2T,0.78049
2Z3L,0.99026
2Z3N,0.99337
2Z5I,0.72013
2Z6N,0.90247
2Z9I,0.95385
2ZCY,0.61908
2ZFB,0.88424
2ZFO,0.8656
2ZL2,0.99052
2ZL4,0.995
2ZLD,1.0
2ZLT,0.88078
2ZLU,0.88106
2ZLV,0.89814
2ZLW,0.87363
2ZS0,0.858
2ZS1,0.85591
2ZXZ,0.65137
2ZZO,0.77963
3A0G,0.88933
3A59,0.88709
3A9E,0.74107
3AEK,0.75318
3AEQ,0.75772
3AER,0.75215
3AES,0.74498
3AET,0.75344
3AEU,0.75601
3AGY,0.95966
3AHA,0.78294
3AIX,0.80119
3AIZ,0.82184
3AJV,0.68746
3AL8,0.76393
3AMJ,0.88254
3AOE,0.86606
3AT5,0.89067
3AT6,0.88724
3ATW,0.96762
3AV9,0.99979
3AVA,0.99975
3AVB,0.99968
3AVC,0.99971
3AVF,0.9932
3AVH,0.99976
3AVK,0.99984
3AVL,0.99946
3AVM,0.99984
3AVN,0.99966
3B07,0.86341
3B0B,0.66262
3B5N,0.66352
3B75,0.84858
3BCQ,0.88641
3BDM,0.62
3BJ1,0.89022
3BJ2,0.88392
3BJ3,0.89518
3BL2,0.61662
3BLV,0.82742
3BLW,0.84122
3BLX,0.85392
3BOM,0.90508
3BRP,0.81032
3BTS,0.97018
3BX4,0.76488
3BXL,0.67764
3C91,0.76426
3C92,0.77387
3CGL,0.903
3CIU,0.86292
3CK4,0.74973
3CLD,0.99783
3CMO,0.73887
3CWW,0.99954
3CY5,0.88507
3D17,0.88524
3D1A,0.90179
3D1K,0.89273
3D29,0.61978
3D4X,0.88196
3D7O,0.88761
3D8A,0.974
3DBJ,0.91299
3DHR,0.88809
3DHT,0.86843
3DKT,0.99994
3DR1,0.73357
3DS0,0.64763
3DS1,0.70864
3DUT,0.86509
3DXR,0.79398
3DY3,0.62044
3DY4,0.62018
3E0M,0.87987
3E47,0.6227
3E6Y,0.98268
3E7C,0.65209
3E94,0.72035
3EBB,0.95964
3EJ3,0.73096
3EJ7,0.78939
3EJ9,0.75105
3EOK,0.88163
3EU1,0.89596
3F4Y,0.75455
3FAL,0.69381
3FC6,0.70597
3FDL,0.71682
3FH9,0.84643
3FIV,1.0
3FS4,0.90171
3FUG,0.78801
3G1B,0.98435
3G7A,0.69154
3GDJ,0.88081
3GDU,0.87834
3GDV,0.87579
3GKV,0.87115
3GNN,0.94357
3GOU,0.88575
3GPJ,0.61961
3GPR,0.81793
3GPT,0.62201
3GPW,0.62179
3GQG,0.87863
3GQP,0.87602
3GQR,0.86197
3GTU,0.94715
3GYS,0.85748
3H1P,0.99297
3H4P,0.84436
3H5R,0.95781
3H6F,0.70442
3H6I,0.70414
3HE4,0.79064
3HF4,0.85214
3HF9,0.71336
3HFA,0.72609
3HHB,0.88054
3HLV,0.6608
3HM1,0.80696
3HQV,0.84874
3HR2,0.83552
3HRW,0.86523
3HXN,0.87735
3HYE,0.62184
3HYU,0.8823
3IC0,0.85367
3IC2,0.85882
3IEY,0.71609
3IG6,0.98853
3IPQ,0.63362
3IQU,0.79546
3IQV,0.78586
3ITN,0.88381
3IXP,0.79072
3IYG,0.91306
3J2Y,0.73388
3J2Z,0.73388
3J6E,0.95389
3J6F,0.95187
3J6G,0.95243
3J7E,0.77361
3J93,0.76257
3J9I,0.77944
3JA8,0.69821
3JAO,0.95828
3JAS,0.95843
3JAT,0.95956
3JAW,0.95959
3JB4,0.62094
3JBB,0.88531
3K1A,0.70733
3K8B,0.88983
3KDF,0.62629
3KJ2,0.63039
3KMF,0.87066
3KPE,0.8109
3KRA,0.81995
3KRC,0.81723
3KRD,0.71175
3KRF,0.77446
3KRO,0.77374
3KRP,0.79189
3KTI,0.99421
3KTK,0.99994
3KVS,0.82468
3KWY,0.83973
3KZE,0.90064
3L03,0.65453
3L0E,0.67993
3L0F,0.82747
3LGH,0.85468
3LKT,0.62659
3LMX,0.6276
3LNN,0.67976
3LQD,0.85231
3LXV,0.62786
3M4C,0.65252
3M91,0.65165
3MB2,0.66485
3MEV,0.95713
3MEZ,0.86116
3MFE,0.72073
3MFL,0.62765
3MG0,0.61922
3MG4,0.65846
3MG6,0.65792
3MG7,0.65835
3MG8,0.65813
3MI0,0.68701
3MI1,0.62521
3MI5,0.62756
3MIN,0.70641
3MJP,0.8771
3MJU,0.89039
3MKA,0.66359
3MKB,0.8633
3MM5,0.73049
3MM6,0.7299
3MM7,0.72965
3MM8,0.72926
3MM9,0.72787
3MMA,0.72901
3MMB,0.72705
3MMC,0.72834
3MOP,0.68318
3MT6,0.94465
3MUD,0.78893
3MV4,0.62665
3MV6,0.62779
3N57,0.99923
3N7N,0.71893
3N7Y,0.95363
3N84,0.82521
3N93,0.76466
3N96,0.60665
3NAZ,0.99542
3NFE,0.87724
3NFL,0.79076
3NG6,0.87485
3NJF,0.99943
3NJN,0.99472
3NL7,0.89152
3NMM,0.86418
3NQJ,0.7456
3NQU,0.76912
3NZJ,0.62246
3NZW,0.62138
3NZX,0.62206
3O18,0.82808
3O1E,0.67519
3O2C,0.83031
3O3Z,0.68451
3O8O,0.96181
3OAB,0.75315
3OAC,0.76282
3OAP,0.68673
3ODQ,0.88684
3OEU,0.65756
3OEV,0.65822
3OF6,0.75688
3OIQ,0.60224
3OKJ,0.61809
3OKY,0.72376
3OL2,0.7883
3OLS,0.60829
3OMP,0.61737
3OMQ,0.62433
3ONZ,0.87953
3OO4,0.89779
3OO5,0.89519
3OQ9,0.69654
3P1N,0.75934
3P1O,0.77913
3P1P,0.73334
3P1Q,0.80026
3P1R,0.79277
3P1S,0.79567
3P1Z,0.66733
3P5Q,0.87875
3P88,0.65897
3P89,0.81551
3PC8,0.7839
3PCA,0.63968
3PCB,0.63883
3PCC,0.6387
3PCD,0.63688
3PCE,0.6387
3PCF,0.6391
3PCG,0.63873
3PCH,0.63886
3PCI,0.63635
3PCJ,0.63868
3PCK,0.63951
3PCL,0.63961
3PCM,0.63966
3PCN,0.63945
3PCU,0.76368
3PCX,0.91243
3PD0,0.91993
3PD1,0.8922
3PDI,0.76286
3PEL,0.85479
3PHT,0.97627
3PI8,0.86544
3PI9,0.87374
3PIA,0.86428
3PJA,0.82007
3PQR,0.74571
3PV3,0.95925
3PVR,0.87163
3PVT,0.8733
3PVY,0.87237
3PW1,0.87171
3PW8,0.72542
3PWQ,0.72301
3Q4H,0.61105
3Q4J,0.98119
3Q4K,0.98608
3Q4L,0.99298
3QB5,0.83729
3QBY,0.97987
3QJB,0.89013
3QJC,0.88412
3QJD,0.87123
3QJE,0.87223
3QLV,0.87965
3QO6,0.97634
3QVG,0.62401
3R2A,0.90289
3R5I,0.86223
3R84,0.6327
3R9I,0.66812
3RF3,0.66106
3RIU,0.85286
3RL8,0.91905
3RQD,0.99153
3RQE,0.77273
3RQF,0.69764
3RQG,0.66458
3RSZ,0.99458
3S04,0.90831
3S65,0.85218
3S66,0.87695
3SDI,0.66643
3SDK,0.65902
3SHJ,0.62331
3SMK,0.72087
3SML,0.74931
3SMM,0.78207
3SMN,0.80979
3SMO,0.78673
3SOW,0.99005
3SP5,0.81102
3SPR,0.78421
3STJ,0.99729
3SW9,0.99549
3SWN,0.7497
3T63,0.6268
3T64,0.89023
3T67,0.62808
3T6Y,0.91495
3T70,0.91436
3T7K,0.9946
3TDD,0.62298
3TDI,0.61883
3TJ6,0.60574
3TNU,0.71332
3U7Q,0.70733
3UDW,0.78748
3UED,0.96436
3UEE,0.95201
3UEF,0.96064
3UIG,0.94152
3UIH,0.97423
3UII,0.95458
3UIJ,0.95793
3UIK,0.94207
3UN4,0.6568
3UN8,0.65854
3UNB,0.66319
3UNE,0.66226
3UNF,0.6634
3UNH,0.66586
3UOA,0.97477
3UU7,0.86865
3UUA,0.99119
3UUD,0.61495
3UX0,0.75653
3V57,0.79319
3V58,0.79249
3VB4,0.96933
3VB5,0.97137
3VB6,0.96844
3VB7,0.97124
3VGX,0.83724
3VGY,0.88954
3VIE,0.79669
3VIR,0.67901
3VMG,0.84351
3VMH,0.84729
3VMI,0.84548
3VQM,0.80536
3VR2,0.84865
3VR3,0.84954
3VRE,0.87271
3VRF,0.88314
3VRG,0.87506
3VSG,0.83016
3VSH,0.83114
3VSI,0.83252
3VSJ,0.83274
3VTP,0.85758
3VTQ,0.77773
3VU5,0.84131
3VU6,0.85687
3W19,0.79881
3W4U,0.85939
3W8H,0.7083
3WCP,0.88308
3WCT,0.86891
3WCU,0.8603
3WCV,0.86612
3WCW,0.87151
3WHM,0.8594
3WJM,0.98196
3WMI,0.90748
3WMJ,0.90398
3WNE,0.99855
3WNF,0.97727
3WNG,0.98949
3WNH,0.99009
3WOO,0.99938
3WOP,0.99925
3WOQ,0.99933
3WOR,0.64816
3WR1,0.89988
3WTG,0.87015
3WXR,0.65785
3ZN6,0.66151
3ZQF,0.64807
3ZQG,0.69912
3ZRJ,0.68942
4A0I,0.94774
4A0Y,0.94403
4A4M,0.70527
4AID,0.99727
4AQ5,0.90881
4AQ9,0.90885
4B2T,0.68499
4BD2,0.66377
4BD6,0.60091
4BG6,0.97944
4BOG,0.91073
4BOI,0.91076
4BON,0.91076
4BOO,0.91076
4BOR,0.91076
4BOT,0.91076
4BXF,0.99141
4C2D,0.96714
4C93,0.73126
4C95,0.62667
4CDI,0.6432
4CQL,0.80268
4CQM,0.86228
4CRI,0.97423
4CUG,0.99162
4D11,0.88268
4DOR,0.74154
4DOS,0.7188
4DRA,0.69353
4DSS,0.7003
4EHD,0.88109
4EHF,0.88148
4EHH,0.88383
4EHN,0.87979
4EMK,0.79378
4ESA,0.88995
4EU2,0.66525
4F0T,0.81315
4F0U,0.89361
4F6T,0.83731
4F73,0.98687
4F76,0.98517
4FCM,0.93819
4FGX,0.65643
4FHH,0.63192
4FHI,0.78821
4FLG,0.98415
4FQL,0.68088
4FR3,0.78391
4FZC,0.65568
4FZG,0.65587
4FZW,0.92002
4G1C,0.98161
4G1D,0.60373
4G1Y,0.73673
4G1Z,0.68551
4G20,0.7455
4G21,0.68786
4G2H,0.67888
4G51,0.86958
4GGF,0.72419
4GK7,0.65528
4GNT,0.62556
4GPK,0.94066
4GX0,0.67389
4GX1,0.67653
4GX2,0.67742
4GX5,0.68402
4GXE,0.80211
4GY3,0.80269
4GYC,0.68702
4GYP,0.9599
4H0M,0.82551
4H2L,0.89159
4HHB,0.87558
4HNP,0.65702
4HQR,0.9073
4HRC,0.65581
4HRD,0.6564
4HRH,0.95422
4HRR,0.95528
4HRT,0.95211
4HVA,0.98733
4I1P,0.98337
4I2L,0.81712
4IA1,0.73497
4IA2,0.68106
4IA3,0.64457
4IA7,0.67254
4IFI,0.74304
4II4,0.87065
4INR,0.65861
4INT,0.65769
4INU,0.65669
4IRO,0.87096
4IU7,0.62448
4IUI,0.6685
4IV2,0.66023
4IVW,0.66485
4IVY,0.65401
4IW6,0.66173
4IWC,0.75636
4IWF,0.6914
4J5W,0.85187
4J5X,0.80705
4J6S,0.96434
4J70,0.65774
4JNV,0.68314
4JO8,0.66081
4JR2,0.86045
4JSQ,0.657
4JSU,0.65647
4JT0,0.65644
4JYG,0.65373
4JYI,0.79632
4K0U,0.76518
4K4J,0.70684
4K6I,0.72453
4K74,0.9769
4KSN,0.62497
4L1E,0.82549
4L37,0.9748
4L7Y,0.88267
4LDD,0.60368
4LFK,0.7707
4LFL,0.76936
4LFM,0.76903
4LFN,0.76862
4LKD,0.99331
4LKE,0.99939
4LQI,0.65845
4LSJ,0.86093
4LTC,0.65737
4M4A,0.88379
4M4B,0.88252
4M55,0.65107
4M78,0.61832
4M8E,0.72298
4M8H,0.68801
4M9S,0.81503
4M9X,0.82043
4M9Y,0.81404
4M9Z,0.81535
4MDD,0.7096
4MG5,0.76412
4MG6,0.82887
4MG7,0.75888
4MG8,0.68847
4MG9,0.85908
4MGA,0.67315
4MGB,0.72781
4MGC,0.98565
4MGD,0.65927
4MJH,0.95759
4MNE,0.72816
4MQC,0.88386
4MQG,0.8912
4MQH,0.86846
4MQI,0.884
4MQJ,0.88874
4MQK,0.88317
4N6S,0.82958
4N7N,0.87442
4N7O,0.85744
4N7P,0.8645
4N8T,0.88496
4NB8,0.83288
4NB9,0.8127
4NBA,0.81509
4NBB,0.80684
4NBC,0.853
4NBD,0.84681
4NBE,0.81937
4NBF,0.84607
4NBG,0.81219
4NBH,0.81078
4ND8,0.70789
4NDO,0.83934
4NDP,0.83921
4NDQ,0.8453
4NDR,0.83971
4NE3,0.68467
4NI0,0.89805
4NI1,0.89306
4NIF,0.60594
4NNN,0.66104
4NNW,0.65763
4NO1,0.66102
4NO6,0.66162
4NO8,0.66395
4NO9,0.66115
4O62,0.95078
4OC7,0.77955
4OC8,0.97565
4ODC,0.87018
4OZR,0.70452
4P1X,0.85813
4P1Y,0.8751
4P5H,0.98557
4P71,0.63363
4P72,0.62949
4P73,0.63344
4P74,0.62958
4P75,0.6337
4PN1,0.96806
4PO5,0.88532
4POH,0.75377
4POJ,0.72773
4PP3,0.72485
4PP5,0.74091
4PP6,0.73039
4PPP,0.95253
4PPS,0.6983
4PXM,0.97987
4Q0A,0.66355
4Q13,0.97576
4Q1S,0.65831
4Q70,0.82247
4QBY,0.65792
4QLQ,0.65895
4QLS,0.66231
4QLT,0.66302
4QLU,0.66271
4QLV,0.66213
4QPG,0.6688
4QPI,0.68579
4QPP,0.99964
4QTX,0.84609
4QTY,0.86222
4QU0,0.86441
4QU5,0.84612
4QU8,0.86403
4QU9,0.85226
4QUA,0.89052
4QUB,0.85934
4QUD,0.9514
4QUE,0.85279
4QUG,0.99831
4QUH,0.93209
4QUI,0.84393
4QUJ,0.84974
4QUL,0.90084
4QUX,0.66161
4QUY,0.66255
4QV0,0.66219
4QV1,0.66258
4QV3,0.66307
4QV4,0.66199
4QV5,0.66236
4QV6,0.66163
4QV7,0.6627
4QV8,0.66225
4QV9,0.66263
4QVL,0.6606
4QVM,0.65953
4QVN,0.659
4QVP,0.65948
4QVQ,0.65869
4QVV,0.65998
4QVW,0.65993
4QVY,0.661
4QW0,0.6602
4QW1,0.65961
4QW3,0.65882
4QW4,0.65999
4QW5,0.66078
4QW6,0.66074
4QW7,0.66072
4QWF,0.65995
4QWG,0.65939
4QWI,0.66106
4QWJ,0.66194
4QWK,0.66138
4QWL,0.66201
4QWR,0.66027
4QWS,0.65983
4QWU,0.66005
4QWX,0.65976
4QXJ,0.66002
4QZ0,0.65993
4QZ1,0.65856
4QZ2,0.65973
4QZ3,0.66143
4QZ4,0.66041
4QZ5,0.66183
4QZ6,0.66121
4QZ7,0.66126
4QZW,0.66034
4QZX,0.66017
4QZZ,0.66104
4R00,0.66144
4R02,0.66187
4R0L,0.69842
4R17,0.66195
4R18,0.66328
4R3O,0.65946
4R67,0.65901
4RFW,0.78175
4RHW,0.82739
4RLJ,0.70251
4RLT,0.70543
4RLU,0.70692
4RLW,0.70974
4RMC,0.7439
4RMD,0.73913
4RME,0.71741
4RMP,0.89817
4ROL,0.87351
4ROM,0.87027
4RQZ,0.9417
4RUJ,0.78463
4RUP,0.75062
4RUR,0.66189
4RV2,0.70856
4RYF,0.90641
4S2T,0.99871
4TK2,0.98957
4TK3,0.99592
4TK4,0.9963
4TKU,0.70752
4TKV,0.70748
4TUZ,0.96549
4TV1,0.80709
4TW1,0.83219
4U0D,0.87246
4U0G,0.82093
4UF1,0.6233
4UF3,0.61454
4V81,0.85478
